S1_control	S2_control	S3_control	S4_treated	S5_treated	S6_treated
Gene_844	474.335826275667	585.95146781022	967.141838522315	1276.0481054576	241.916993397819	789.534105563419
Gene_845	299.68497810722	290.419226628451	498.714058695223	650.322126220103	523.836009325985	585.084343144252
Gene_846	849.438216091989	660.60148028866	779.366909539903	803.802083391564	507.644714492273	714.160921261422
Gene_847	334.416680867991	450.96788360263	424.007904153833	230.219935757192	356.20848634167	521.017136487555
Gene_848	78.3944148028821	245.424698559254	316.996385486437	172.173028878242	160.008090121392	268.516969075864
Gene_849	106.179777011499	65.4465862824678	77.7347824282028	60.0145986375587	64.7651793348491	57.4720530302727
Gene_850	97.2487677301576	188.158935562095	138.307340164465	258.751466257015	200.01011265174	276.996452309839
Gene_851	592.423615662286	319.052108127031	234.213889913546	149.544573654245	414.306661921461	143.209050173794
Gene_852	433.650117327335	536.866528098369	309.929587083873	254.816082739798	244.774280721415	246.84717858904
Gene_853	57.5553931464198	46.0171309798602	117.106944956773	74.7722868271223	52.3836009325985	112.117611649221
Gene_854	208.390216564623	74.6500124784399	153.45047959853	301.056839067098	507.644714492273	328.815516517462
Gene_855	134.957473584708	117.599334726309	165.564991145783	159.383032447287	161.912948337123	135.671731743595
Gene_856	250.068259877548	186.113729740768	165.564991145783	153.479957171462	226.678127671972	124.365754098295
Gene_857	81.3714178966625	83.8534386744119	75.7156971703274	65.9176739133841	67.6224666584454	68.7780306755723
Gene_858	413.803430035466	611.516540576809	479.532748745407	790.028241081305	465.737833746194	505.942499627155
Gene_859	132.972804855522	58.2883659078229	228.15663413992	87.5622832580774	121.910925806775	72.5466898906722
Gene_860	91.2947615425969	52.1527484438416	62.5916429941373	48.2084480859078	68.5748957663108	65.9515362642474
Gene_861	433.650117327335	838.534386744119	470.446865084967	801.834391632956	899.093077824964	458.834259438407
Gene_862	467.389485723512	583.906261988893	557.267531173609	899.235133684076	491.453419658561	856.427806631441
Gene_863	258.006934794296	122.712349279627	115.087859698898	289.250688515447	265.727721094454	124.365754098295
Gene_864	197.474538554095	68.5143950144585	87.8302087175798	100.352279689033	180.961530494431	147.919874192669
Gene_865	16.8696841980886	41.926719337206	24.2290230945048	39.3538351721696	35.2398769910208	45.2239105811982
Gene_866	293.73097191966	262.808948040535	255.414285121238	146.593036016332	212.39169105399	158.283687034194
Gene_867	102.210439553125	83.8534386744119	62.5916429941373	138.722268981898	82.8613323842922	149.804203800219
Gene_868	258.006934794296	96.1246736023746	191.813099498163	140.689960740506	199.057683543874	91.3899859661714
Gene_869	498.151851025909	1021.5803077529	487.609089776908	564.727534720634	688.606244986704	420.205502483633
Gene_870	77.4020804382887	98.1698794237017	119.126030214648	150.528419533549	66.67003755058	78.1996787133219
Gene_871	335.409015232584	225.995243256647	103.982890780583	574.565993513676	534.312729512505	394.76705278171
Gene_872	197.474538554095	468.35213308391	312.958214970686	836.268997408604	311.444318271995	524.785795702654
Gene_873	616.239640412529	370.182253660209	378.578485851637	334.507598963442	523.836009325985	425.858491306283
Gene_874	88.3177584488166	84.8760415850755	63.601185623075	113.142276119988	143.81679528768	190.317290362543
Gene_875	194.497535460315	179.978112276787	210.994409447979	160.366878326591	164.770235660719	136.61389654737
Gene_876	117.095455022026	190.204141383422	144.364595938091	130.851501947464	98.1001981101391	138.49822615492
Gene_877	229.229238221086	195.31715593674	206.956238932228	250.880699222581	141.911937071949	125.30791890207
Gene_878	515.021535223998	744.454918963072	461.360981424528	313.846835498053	352.398769910208	427.742820913833
Gene_879	215.336557116777	97.1472765130382	97.9256350069567	109.206892602771	127.625500453967	133.787402136045
Gene_880	9.92334364593445	11.2486320172992	9.08588366043928	11.8061505516509	8.57186197078885	4.71082401887482
Gene_881	655.933014996267	291.441829539115	336.177695436254	315.814527256661	342.874478831554	310.914385245738
Gene_882	76.4097460736952	161.571259884842	160.517278001094	175.124566516155	186.676105141624	133.787402136045
Gene_883	329.455009045024	173.842494812805	349.301749612444	273.509154446579	214.296549269721	240.252024962616
Gene_884	54.5783900526395	29.6554844092432	29.2767362391933	20.660763465389	22.8582985887703	49.934734600073
Gene_885	113.126117563653	133.960981296926	113.068774441022	122.98073491303	116.196351159582	53.7033938151729
Gene_886	200.451541647876	234.176066541955	417.950648380207	292.202226153359	431.450385863039	252.50016741169
Gene_887	24.8083591148361	68.5143950144585	34.3244493838817	62.9661362754714	53.336030040464	61.2407122453726
Gene_888	236.17557877324	302.690461556414	301.853246052372	308.927606101532	282.871445036032	234.599036139966
Gene_889	181.5971887206	223.95003743532	195.851270013913	194.80148410224	139.054649748352	159.225851837969
Gene_890	73.4327429799149	71.5822037464492	85.8111234597043	127.899964309551	190.485821573086	160.168016641744
Gene_891	61.5247306047936	56.2431600864958	89.8492939754552	88.5461291373816	111.434205620255	126.250083705845
Gene_892	78.3944148028821	70.5596008357856	100.95426289377	54.1115233617332	54.2884591483294	56.5298882264978
Gene_893	118.08778938662	132.938378386263	314.977300228562	193.817638222935	208.581974622529	293.955418777788
Gene_894	257.014600429702	225.995243256647	277.624222957867	244.977623946756	218.106265701183	229.888212121091
Gene_895	116.103120657433	132.938378386263	80.7634103150159	157.415340688678	150.483799042738	115.88627086432
Gene_896	67.4787367923542	28.6328814985797	35.3339920128194	82.6430538615562	48.5738845011368	97.0429747888212
Gene_897	259.991603523483	146.232216224889	322.044098631126	155.44764893007	184.771246925893	254.38449701924
Gene_898	373.117721087135	391.656914784143	355.35900538607	403.376810514739	377.16192671471	185.606466343668
Gene_899	363.194377441201	276.102785879161	153.45047959853	273.509154446579	332.397758645034	318.451703675937
Gene_900	445.558129702457	826.263151816156	297.815075536621	577.517531151589	321.921038458515	732.062052533146
Gene_901	150.834823418204	166.68427443816	104.992433409521	241.042240429539	381.924072254037	248.73150819659
Gene_902	183.581857449787	544.024748473014	376.559400593761	394.522197601	584.791472229373	354.253966219386
Gene_903	107.172111376092	123.734952190291	107.011518667396	153.479957171462	98.1001981101391	85.7369971435216
Gene_904	129.003467397148	91.0116590490568	76.7252397992651	49.192293965212	78.0991868449651	133.787402136045
Gene_905	135.949807949302	141.119201671571	181.717673208786	243.993778067452	218.106265701183	127.19224850962
Gene_906	648.986674444113	228.040449077974	480.542291374344	392.554505842392	285.728732359628	453.181270615757
Gene_907	92.2870959071904	181.00071518745	145.374138567029	64.9338280340799	133.34007510116	129.07657811717
Gene_908	7.93867491674756	55.2205571758322	24.2290230945048	56.0792151203417	40.9544516382134	30.1492737207988
Gene_909	170.681510710073	325.187725591012	124.173743359337	285.31530499823	386.686217793364	262.863980253215
Gene_910	211.367219658404	154.413039510198	97.9256350069567	107.239200844162	122.86335491464	91.3899859661714
Gene_911	254.037597335922	196.339758847403	113.068774441022	292.202226153359	179.0566722787	130.018742920945
Gene_912	89.31009281341	54.1979542651687	114.07831706996	118.061505516509	75.2418995213688	54.6455586189479
Gene_913	260.983937888076	182.023318098114	115.087859698898	142.657652499115	171.437239415777	127.19224850962
Gene_914	42.6703776775181	21.4746611239348	46.4389609311341	43.2892186893866	44.7641680696751	30.1492737207988
Gene_915	849.438216091989	471.419941815901	412.902935235519	399.441426997522	516.216576463062	439.048798559133
Gene_916	386.01806782685	164.639068616833	206.956238932228	339.426828359963	381.924072254037	235.541200943741
Gene_917	186.558860543568	141.119201671571	141.335968051278	178.076104154068	121.910925806775	149.804203800219
Gene_918	125.034129938774	239.289081095273	274.595595071054	231.203781636497	190.485821573086	259.095321038115
Gene_919	134.957473584708	68.5143950144585	53.505759333698	85.5945914994689	44.7641680696751	96.1008099850462
Gene_920	388.99507092063	359.956224553573	319.015470744313	367.958358859786	377.16192671471	357.080460630711
Gene_921	99.2334364593445	87.9438503170662	145.374138567029	88.5461291373816	70.4797539820417	133.787402136045
Gene_922	102.210439553125	74.6500124784399	142.345510680215	102.319971447641	134.292504209025	91.3899859661714
Gene_923	57.5553931464198	122.712349279627	73.696611912452	69.8530574306011	65.7176084427145	65.0093714604725
Gene_924	171.673845074666	97.1472765130382	178.689045321973	237.106856912322	177.15181406297	222.350893690891
Gene_925	200.451541647876	272.012374236507	195.851270013913	173.156874757546	145.72165350341	183.722136736118
Gene_926	179.612519991414	406.995958444097	322.044098631126	629.661362754714	418.116378352923	348.600977396736
Gene_927	13.8926811043082	75.6726153891034	62.5916429941373	56.0792151203417	67.6224666584454	69.7201954793473
Gene_928	137.934476678489	147.254819135553	374.540315335886	289.250688515447	204.772258191067	211.987080849367
Gene_929	622.19364660009	198.384964668731	510.828570242475	687.708269633664	309.539460056264	666.110516268899
Gene_930	162.742835793325	142.141804582235	245.318858831861	174.140720636851	189.53339246522	246.84717858904
Gene_931	163.735170157918	125.780158011618	137.297797535527	143.641498378419	79.0516159528305	137.556061351145
Gene_932	203.428544741656	321.097313948358	270.557424555303	246.945315705364	191.438250680951	190.317290362543
Gene_933	384.033399097663	440.741854495994	303.872331310247	458.472179755776	315.254034703457	273.227793094739
Gene_934	496.167182296722	347.68498962561	582.506096897052	459.45602563508	414.306661921461	370.27076788356
Gene_935	113.126117563653	119.644540547637	120.135572843586	123.964580792334	180.961530494431	182.779971932343
Gene_936	379.071727274696	415.176781729405	458.332353537715	281.379921481013	358.113344557401	521.95930129133
Gene_937	179.612519991414	73.6274095677763	122.154658101461	111.174584361379	128.577929561833	167.705335071943
Gene_938	353.271033795266	379.385679856181	469.43732245603	182.995333550589	314.301605595591	169.589664679493
Gene_939	202.436210377063	192.249347204749	272.576509813179	243.993778067452	278.109299496705	471.082401887482
Gene_940	112.133783199059	112.486320172992	122.154658101461	113.142276119988	111.434205620255	56.5298882264978
Gene_941	37.7087058545509	66.4691891931314	77.7347824282028	71.8207491892096	70.4797539820417	88.5634915548465
Gene_942	516.013869588591	377.340474034854	249.357029347611	231.203781636497	454.308684451809	217.640069672016
Gene_943	547.768569255581	756.726153891034	671.345848243569	428.956803376649	440.022247833828	576.604859910277
Gene_944	278.845956450758	193.271950115413	146.383681195966	247.929161584669	169.532381200046	201.623268007842
Gene_945	201.443876012469	188.158935562095	169.603161661533	121.013043154422	232.392702319164	144.151214977569
Gene_946	44.655046406705	42.9493222478695	43.410333044321	35.4184516549527	45.7165971775405	31.0914385245738
Gene_947	331.439677774211	309.848681931059	308.920044454936	313.846835498053	600.982767063085	257.210991430565
Gene_948	132.972804855522	202.475376311385	234.213889913546	195.785329981544	182.866388710162	226.119552905991
Gene_949	101.218105188531	92.0342619597204	213.013494705854	175.124566516155	110.48177651239	127.19224850962
Gene_950	355.255702524453	177.932906455459	276.614680328929	596.21060285837	399.067796195614	207.276256830492
Gene_951	55.5707244172329	36.8137047838882	50.4771314468849	111.174584361379	87.6234779236194	81.9683379284218
Gene_952	79.3867491674756	40.9041164265424	97.9256350069567	65.9176739133841	72.3846121977725	63.1250418529225
Gene_953	53.586055688046	76.695218299767	101.963805522708	70.8369033099053	124.768213130371	113.059776452996
Gene_954	228.236903856492	288.374020807124	223.108920995231	162.3345700852	219.058694809048	257.210991430565
Gene_955	116.103120657433	178.955509366123	140.32642542234	170.205337119634	85.7186197078885	237.425530551291
Gene_956	242.1295849608	359.956224553573	255.414285121238	297.121455549881	297.157881654014	262.863980253215
Gene_957	275.868953356978	312.916490663049	357.378090643945	187.91456294711	349.541482586612	302.434902011763
Gene_958	239.15258186702	287.35141789646	198.879897900727	256.783774498407	255.251000907935	296.781913189113
Gene_959	475.32816064026	320.074711037694	575.439298494488	504.712936083075	217.153836593318	480.504049925231
Gene_960	598.377621849847	410.063767176087	269.547881926365	247.929161584669	445.73682248102	311.856550049513
Gene_961	141.903814136863	203.497979222048	158.498192743219	106.255354964858	235.249989642761	138.49822615492
Gene_962	129.003467397148	128.847966743609	125.183285988275	115.109967878596	73.337041305638	77.257513909547
Gene_963	187.551194908161	213.724008328684	237.242517800359	102.319971447641	80.9564741685614	158.283687034194
Gene_964	442.581126608676	312.916490663049	312.958214970686	306.959914342923	421.926094784385	236.483365747516
Gene_965	90.3024271780035	71.5822037464492	94.8970071201436	153.479957171462	111.434205620255	69.7201954793473
Gene_966	288.769300096692	308.826079020395	302.86278868131	322.701448411791	409.544516382134	351.427471808061
Gene_967	281.822959544538	364.046636196227	182.727215837723	221.365322843454	321.921038458515	142.266885370019
Gene_968	61.5247306047936	60.33357172915	83.792038201829	40.3376810514739	80.004045060696	97.9851395925962
Gene_969	368.156049264168	395.747326426798	584.525182154927	640.483667427061	826.708465627192	518.19064207623
Gene_970	157.781163970358	444.832266138649	192.8226421271	128.883810188856	181.913959602297	228.946047317316
Gene_971	334.416680867991	645.262436628706	513.857198129288	438.795262169691	579.07689758218	719.813910084072
Gene_972	129.003467397148	208.610993775366	94.8970071201436	182.011487671284	62.8603211191183	170.531829483268
Gene_973	155.796495241171	144.187010403562	132.250084390838	108.223046723466	100.00505632587	68.7780306755723
Gene_974	39.6933745837378	46.0171309798602	64.6107282520127	63.9499821547756	57.1457464719257	69.7201954793473
Gene_975	69.4634055215411	70.5596008357856	100.95426289377	58.0469068789502	60.003033795522	93.2743155737213
Gene_976	237.167913137833	354.843210000255	209.984866819041	376.812971773524	138.102220640487	376.865921509985
Gene_977	567.61525654745	851.828224582745	692.546243451261	504.712936083075	495.263136090023	442.817457774233
Gene_978	175.64318253304	79.7630270317577	125.183285988275	385.667584687262	327.635613105707	344.832318181636
Gene_979	148.850154689017	55.2205571758322	190.803556869225	143.641498378419	157.150802797796	150.746368603994
Gene_980	256.022266065109	293.487035360442	190.803556869225	150.528419533549	221.915982132645	173.358323894593
Gene_981	273.884284627791	516.414469885098	266.519254039552	259.735312136319	452.403826236078	148.862038996444
Gene_982	45.6473807712985	57.2657629971593	80.7634103150159	66.9015197926883	89.5283361393502	83.8526675359717
Gene_983	85.3407553550363	191.226744294086	281.662393473618	199.720713498761	180.009101386566	109.291117237896
Gene_984	379.071727274696	326.210328501676	358.387633272883	362.05528358396	296.205452546148	218.582234475791
Gene_985	258.006934794296	255.65072766589	176.669960064097	195.785329981544	194.295538004547	221.408728887116
Gene_986	6.94634055215411	4.09041164265424	3.0286278868131	16.7253799481721	8.57186197078885	4.71082401887482
Gene_987	331.439677774211	399.837738069452	336.177695436254	296.137609670576	394.305650656287	162.994511053069
Gene_988	135.949807949302	262.808948040535	234.213889913546	267.606079170753	285.728732359628	358.022625434486
Gene_989	564.63825345367	457.103501066611	606.735119991557	788.060549322697	1251.49184773517	475.793225906356
Gene_990	698.603392673785	403.928149712106	578.467926381301	313.846835498053	507.644714492273	272.285628290964
Gene_991	501.12885411969	595.154894006192	320.02501337325	436.827570411083	447.641680696751	268.516969075864
Gene_992	136.942142313895	158.503451152852	171.622246919409	316.798373135965	281.919015928167	451.296941008207
Gene_993	46.6397151358919	38.8589106052153	13.1240541761901	27.5476846205187	25.7155859123666	25.438449701924
Gene_994	183.581857449787	78.7404241210941	178.689045321973	121.013043154422	69.5273248741762	163.936675856844
Gene_995	251.060594242142	171.797288991478	159.507735372156	487.987556134903	322.87346756638	277.938617113614
Gene_996	575.553931464198	499.030220403817	686.488987677635	844.139764443038	590.506046876565	440.933128166683
Gene_997	75.4174117091018	88.9664532277297	110.040146554209	223.333014602063	203.819829083202	149.804203800219
Gene_998	59.5400618756067	32.7232931412339	48.4580461890095	33.4507598963442	101.909914541601	24.496284898149
Gene_999	149.84248905361	160.548656974179	118.116487585711	164.302261843808	139.054649748352	127.19224850962
Gene_1000	96.2564333655641	102.260291066356	95.9065497490813	254.816082739798	263.822862878724	211.044916045592
